nom_station;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
MONTPELLIER - Rue du Moulin des 7 Cans;2;50;TRUE;3.8947979;43.6000277
PIA - Rue Sainte Anne;2;22;TRUE;2.920036;42.743605
INTERMARCHE SUPER ST JEAN (31);2;62.5;false;1.5076261;43.6503366
CZM01 - RUE GABRIEL PERI;2;7000;false;4.83156;45.84807
TOULOUSE - Rue Anna Politkovskaia;4;22;false;1.4201279878616333;43.61311721801758
PETR BLAMONT;2;22000;false;6.8437;48.5895
NIMES - Allée De L'Amérique Latine;2;18;false;4.363303184509277;43.82118606567383
CESSENON SUR ORB - Rue des Saignes;2;22;false;3.049929141998291;43.44939041137695
PAILHES - Place Des Eglise;2;3.7;false;1.4437999725341797;43.10179901123047
Intermarché Saint-Malo;1;22;false;-1.9970657;48.6487772
VSF Saint-Amand-Longpré (bâtiment tertiaire);4;22.08;false;1.002154;47.695031
CDG - Parking PCD;16;7;TRUE;2.568567;49.003583
17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN;7;22;0;3.16322;50.75603
"Loos; Parking Salengro";3;50;FALSE;3.014273;50.615449
LE MANS - Rue Christian Pineau;1;7.0;false;0.20617236196994781;47.98078918457031
SAINT CERE - Place de la république;2;50.0;false;1.8933459520339966;44.85834884643555
MAUBEUGE - Av J jaures;2;22;TRUE;3.957283;50.281746
CEPIE - Parking Du Stade- Rue Du Mauzac;2;3.7;false;2.2486112117767334;43.10388946533203
TOULOUSE - Carmes;2;3.7;false;1.4448059797286987;43.5972785949707
LAVELANET - Avenue Alsace Lorraine;2;22.0;false;1.8548630475997925;42.940406799316406
PLONEIS-CHEMIN DE KERVEUR;2;22000;false;-4.207378;48.016224
ARETTE LA PIERRE SAINT MARTIN - PARKING OFFICE DE TOURISME;2;22000;false;-0.744628;42.977497
"Mellone Construction - Roquevaire - 7;4kW AC";1;7.4;false;5.59939;43.336796
CAMBRAI - Place Eugène Thomas;2;3.7;false;3.227062940597534;50.172733306884766
MONTROLLET - PLACE BEAULIEU;2;22000;false;0.897107;45.983635
"Saint-Pierre-De-Chartreuse; Place de la Mairie";2;22;false;5.815538;45.341601
ByMyCar Fiat Albertville;4;22.08;false;6.393201;45.663612
Vierzon - Gare;2;18;false;2.0600808;47.2260602
"Moulins; Hôpital";2;50;false;3.32408;46.5712
SCI CAP IMMO;2;22;0;3.923926;50.277657
"Salvizinet; Salvizinet";2;22;false;4.273447;45.759568
TOULOUSE - Impasse Gaston Génin;4;3.7;false;1.4839439392089844;43.57402420043945
OuestCharge - Diva Sp - Angers - Arago;2;22;false;-0.558719;47.475807
"Savines-Le-Lac; Avenue du Faubourg";2;22;false;6.400384;44.524718
MEZE - Rue Victor Hugo - Parking du Château;2;22;TRUE;3.6084417;43.4281167
Paris | Avenue Bosquet 47;3;22;False;2.30437;48.85755
MP - Bezon;2;22;0;2.2;48.91
restaurant l'eclusier;2;22;0;2.1233758;50.9897573
VALLERAUGUE - Station Service;2;18.0;false;3.636185884475708;44.8056640625
OuestCharge - Diva Sp - Luçon - Abattoirs;2;22.00;false;-1.15782;46.45393
MANTES-LA-VILLE - Boulevard Roger Salengro;2;3.7;false;1.7056699991226196;48.986576080322266
MONTBAZIN - Ancien Chemin de Poussan -  Cami de la Trape;2;3.7;false;3.6962637901306152;43.51347351074219
TOULOUSE - Caroline Aigle;4;50.0;false;1.4896506071090698;43.56441116333008
LA GRANDE MOTTE - Esplanade Maurice Justin;2;22;false;4.083576202392578;43.556419372558594
Metropolis - Citadine - Saint-Maur-des-Fossés - Parking Bollier;1;2.30;false;2.4753937;48.8037405
OuestCharge - Diva Sp - Saint-Andre-de-la-Marche - Auguste Vincent;2;22;false;-0.994333;47.101603
BLENDECQUES - Place de la libération;2;22;TRUE;2.282098;50.717587
Lou Castelet Hôtel;3;12;false;7.2;43.77
Carrefour Pont Audemer L'étang;3;50;false;0.4999228;49.3556747
"Aubagne; 22 Avenue de Verdun";2;22;false;5.57308;43.288849
L'ETANG-LA-VILLE - Avenue General De Gaulle;2;22;TRUE;2.072596;48.870438
"Hauterives; Parking du Palais Idéal";2;22;false;5.0291181;45.2558692
"Carnoules; Avenue Colonel Fabien";2;22;false;6.185457;43.300398
OuestCharge - Diva Sp - Vivy - Soeurs;2;22;false;-0.055683;47.325855
"Caen; Avenue Enchanteur Merlin";2;22;false;-0.401482;49.175629
SURGERES - PLACE DU CHATEAU;2;50000;false;-0.752427;46.104744
BLAUZAC - Rd736;2;18.0;false;4.367013931274414;43.964271545410156
"Saint-Aubin-sur-Mer; Place de la Gare 1";2;22;false;-0.391624;49.327827
Paris | Rue de LiÃ¨ge 24;6;7;False;2.3263307;48.879597
APRR BEAUNE MERCEUIL;1;22;false;4.838636;46.962058
"La Balme-De-Sillingy; Lac";2;22;false;6.03261;45.9713
Ford Anthy sur Léman;4;22.08;false;6.433607;46.352148
LE CANNET - PARKING ROCHEVILLE;2;22000;false;7.005276;43.570099
FIGEAC - Parking Jean Jaurès;4;3.7;false;2.0298349857330322;44.60642623901367
ST MAMET LA SALVETAT - Allée des Coudercs - Parking aire de jeu;4;3.7;false;2.3096120357513428;44.85806655883789
Watten - Place du Rivage;2;22;false;2.20967;50.831585
Fiat Viry-Châtillon;4;22.08;false;2.3756;48.684087
Mr. Bricolage Ceret (66);3;50;false;2.7592754;42.5011873
CUINCY - Place Edith Piaf;2;22.0;false;3.047600030899048;50.38459777832031
"Toulon; Parking Font Pre Borne 1";2;22;false;5.97218364;43.12926791
MAUGUIO - Boulevard De La Republique;2;22;TRUE;4.011443;43.616699
CADALEN - Place Pierre Barthe;2;3.7;false;1.9813309907913208;43.85051345825195
"SAUMANE - La Paradine;Parking Foyer";2;18;TRUE;3.762631;44.118296
ARTHEZ DE BEARN - PLACE DU PALAIS;2;22000;false;-0.615299;43.464344
Mr Bricolage Les Touches (44);3;22;false;-1.483338;47.442061
LY502 - PLACE DE LABBE LARUE;2;7000;false;4.819514;45.755467
FENAIN - Place des Fusilles;2;22.0;false;3.300389051437378;50.366180419921875
"Figanieres; 4 Avenue des Marthes";2;22;false;6.497017;43.571181
NIMES - Avenue De La Bouvine;2;18;false;4.355731964111328;43.81719970703125
LOUVROIL - Route d'Avesnes;2;22.0;false;3.9625139236450195;50.264469146728516
OuestCharge - Diva Sp - Vigneux-De-Bretagne - Complexe Sportif;2;22.00;false;-1.695545;47.331241
FIGEAC - Gendarmerie - Place du 12 Juin 1944;2;3.7;false;2.0291500091552734;44.61111068725586
BOBIGNY - 218 Avenue Jean Jaurès;2;22;TRUE;2.4372149;48.9107626
ANNOEULIN - Rue du 8 mai 1945;2;4.0;false;2.937422037124634;50.52312469482422
8 RUE DES HERONS 67960 ENTZHEIM;6;22;0;7.65126;48.54376
LEON - PLACE DE LABBE DULONG;4;4000;false;-1.303443;43.876064
PARIS - Alma Georges V;8;7;false;2.3015100955963135;48.86520004272461
"Lathuile; Route du Bout du Lac";2;22;false;6.21297;45.791
Rhonéa Vacqueyras;4;12;false;4.986205;44.140487
"Saint-Restitut; Parking des Cornettes";2;22;false;4.790972;44.33132
OuestCharge - Diva Sp - Saint-Clement-de-la-Place - Tabuteau;2;22;false;-0.743992;47.525189
OuestCharge - E-Twin - Talmont-Saint-Hilaire - Payre;2;22;false;-1.61797;46.46485
Cora Villers Semeuse;2;22;false;4.75058;49.7379109
"Moulins; Place Jean Moulin";2;22;false;3.3274;46.5668
"Gare - 62140; Hesdin";2;24;false;2.035047;50.378089
QUIÉVRECHAIN - Avenue Jean Jaurès;2;18;TRUE;3.669055;50.402695
Mauprévoir;2;18;false;0.51656;46.17257
henry serre les sapins;1;22;false;5.93;47.24
Paris | Avenue de Saxe 10;3;22;False;2.3074996;48.84975
Ajaccio - Parking Public Diamant;2;7.36;false;8.73686;41.9179
PEYMEINADE PARKING COMPLEXE SPORTIF;2;3;false;6.873651;43.638214
SAINT PIERRE DU MONT - PARKING MAIRIE;2;22000;false;-0.519344;43.881813
"Chantelle; Terrain de tennis";2;22;false;3.15781;46.2407
Paris | Rue Legendre 126;5;7;False;2.3222;48.8888
Campanile Futuroscope;2;22.08;false;0.358448;46.665512
PLOUER SUR RANCE-RUE DE LA POSTE;2;22000;false;-2.004982;48.526901
"Saillans; Montée Soubeyranne";2;22;false;5.200007;44.697264
SAINT SULPICE LA POINTE - Parking Office Tourisme;4;50;TRUE;1.688187;43.774334
FOUGERES - PARKING DE LA DOUVE;2;22000;false;-1.201118;48.353207
MURAT - Avenue Hector Peschaud;2;50.0;false;2.8669440746307373;45.11058044433594
Sorégies 3;2;18;false;0.37178;46.56869
OuestCharge - Diva Sp - Sainte-Suzanne - Charrieres;2;22.00;false;-0.351483;48.098848
ARCACHON - Centre ville Plage;4;7;false;-1.171409010887146;44.661842346191406
Super U Lubersac;3;22;false;1.3971253980392317;45.43679989547455
PARC DEPAGNEUX;1;22;0;4.715638;45.976484
"La Batie-Neuve; Place de la Mairie";2;22;false;6.197639;44.565323
PLOUZANE - Rue Moquet;2;22.0;false;-4.60053014755249;48.37995910644531
"Saint-Sauveur-De-Montagut; Saint Sauveur";2;22;false;4.58457;44.8214
SAINT PAUL - PARKING DE LA SALLE DES FETES;2;22000;false;1.431829;45.749293
Place des Charpentiers;2;22;true;7.294091;48.167334
OuestCharge - Diva Sp - Angers - Aquavita;2;22.00;false;-0.565617;47.493526
SIGEIF - SAINT-LEU-LA-FORET  PARKING CHATAIGNERAIE;2;22000;false;2.2521;49.0236
MOUGINS PARKING CC TOURNAMY 700;2;22000;false;6.98771;43.604153
Mazda - Mareil-Marly - 22kW AC;1;22;false;2.0766169;48.8869587
COUPIAC - Avenue Raymond BelPlace de la Poste;2;22.0;false;2.581737995147705;43.95475769042969
"Saint-Bonnet-En-Champsaur; Gendarmerie";2;22;false;6.075528;44.683441
TREVOU TREGUIGNEC-RUE DE LA MAIRIE;2;22000;false;-3.358388;48.812908
Wormhout - Eglise;2;22;false;2.467585;50.883458
ANGLET - PARKING PAUL COURBIN;2;22000;false;-1.528599;43.49427
PARLY STATION 1;2;22000;false;2.118916;48.827492
CENAC - ROUTE DE ST MARTIAL D46;2;22000;false;1.203975;44.798595
AULNOY-LEZ-VALENCIENNES - Rue Henri Turlet;2;18;TRUE;3.530727;50.331036
SOUSTONS - PARKING LABOUYRIE;4;43000;false;-1.328835;43.75444
OuestCharge - E-Twin - Les Sables-d'Olonne - Prouteau;2;22;false;-1.79613;46.50195
"Les Avenières; Rue Jean Vittoz";2;50;false;5.54047;45.6267
TREMELOIR-RUE ST FIACRE PARKING MAIRIE;2;22000;false;-2.857123;48.554886
Paris | Rue Duroc  2;7;3;False;2.315725;48.84828
SIGEIF - 1 RUE CHARLES PEGUY - SURESNES;2;24000;false;2.225601;48.868305
RELAIS DE COEUR DES HAUTS DE FRANCE;5;150;False;2.840505;49.888161
CADALEN - Place Pierre Barthe;2;22.0;false;1.9813309907913208;43.85051345825195
OuestCharge - Pulse 50 - Aigrefeuille-Sur-Maine - Filee;1;50.00;false;-1.410933;47.081675
"Nyons; Promenade de la Digue Est";2;22;false;5.140972;44.358895
Saintes Nord;20;250;0;-0.625553;45.741155
CANNES PARKING LIEGEARD;2;0;false;7.000926;43.549382
GRAULHET - Place Du Languedoc;2;36.0;false;1.992784023284912;43.76289749145508
ARRAS - Boulevard Crespel;2;22.0;false;2.7649710178375244;50.2885856628418
LOUBRESSAC - Bourg Loubressac;2;18.0;false;1.8035240173339844;44.87092208862305
Hyundai Sens;4;22.08;false;3.28644;48.205276
OuestCharge - Pulse 50 - Vigneux-De-Bretagne - Pont De Pierre;1;50.00;false;-1.7441279;47.29341
PONCIN - Avenue Du Parc;2;22;TRUE;5.405706;46.085719
ENTRAUNES - PARKING VILLAGE;2;22000;false;6.853837;44.08881
Saint-gravé - Parking route de Saint Martin;2;18;false;-2.279209;47.725984
OuestCharge - Diva Sp - Saint-Hilaire-De-Clisson - Klettgau;2;22;false;-1.308939;47.061157
Mercure - Lyon Part Dieu;4;22;false;4.861404;45.759883
AUBAIS - Avenue Emile Leonard;2;18.0;false;4.147535800933838;43.75316619873047
Hyundai Nancy;6;22.08;false;6.13125;48.691099
Fast automobile Verdu;1;22;false;5.368877;49.18286
OuestCharge - E-Twin - Chateau-d'Olonne - Tanchet;2;22.00;false;-1.7591;46.481231
Volvo Avignon;11;200.00;false;4.870903;43.917733
SIGEIF - PARKING DU STADE MUNICIPAL - FONTENAY EN PARISIS;2;24000;false;2.444934;49.050178
Kia Saintes;2;22.08;false;-0.655607;45.740379
"Manosque; Parking Guilhempierre";2;22;false;5.78056;43.83339
Paris | Place du Commerce 5;5;7;False;2.292136;48.84545
MONTAGNOL - Lieu Dit Cenomes Haut D902;2;22;TRUE;3.02625;43.809643
JLR - AAV Marseille;7;7.36;false;5.40135;43.276699
Ford Voglans;5;22.08;false;5.885873;45.617901
900127;2;22.0;false;0.531146;49.008319
Paris | Avenue des Ternes 36;3;22;False;2.293606;48.878963
MONTARGIS - Parking Doré;2;7.4;TRUE;2.7336625;47.9942863
SUCY EN BRIE - Avenue Georges Pompidou;2;22;TRUE;2.523369;48.771143
LA GARENNE-COLOMBES - Liberté;4;7;false;2.2460899353027344;48.909793853759766
LA FERME DU GRAND AIR;1;11;1;1.8366466;50.840108099999
Volvo Lorient;2;50.00;false;-3.348974;47.779781
OuestCharge - Diva Sp - Saint-Etienne-De-Mer-Morte - Nantes;2;22;false;-1.74289;46.92994
Hyundai Bourges;2;22.08;false;2.357926;47.057804
"Molleges; Route De St Andiol";2;22;false;4.949075;43.807491
OuestCharge - Supercharger - La Roche-Sur-Yon - Michelin;2;100;false;-1.428843;46.702999
OuestCharge - Diva Sp - Villemoisan - Dunkerque;2;22.00;false;-0.891717;47.462874
BOUSSIÈRES-SUR-SAMBRE - Rue de l'église;2;22.0;false;3.8828489780426025;50.23686218261719
HYÈRES - Casino;13;7;TRUE;6.131402;43.118668
SAUSSINES - Avenue de Montpellier - Parking Ecole (Boulodrome);2;22;TRUE;4.0564889;43.7623056
COUVILLE - la Vallée;2;22;false;-1.6723914;49.5574624
SIEG63 - ePremium - Villeneuve - Mairie;2;22;false;3.1849199;45.4777874
GIGEAN - Parc De La Mairie;2;43;false;3.7125277519226074;43.49960708618164
Volvo Albi;11;22.08;false;2.149622;43.941602
RHONEA BOUTIQUE DE VISAN;2;12;FALSE;4.949088299999999;44.31341339999999
SAUVETERRE DE ROUERGUE - Chemin Du Théron;2;3.7;false;2.3185269832611084;44.22079086303711
PLOURHAN-RUE DU PARC;2;22000;false;-2.869428;48.629478
"Le Beausset; 3 Rue Du Stade";2;22;false;5.798958;43.195848
Paris | Boulevard SÃ©rurier 60;5;7;False;2.3978;48.88101
CODOGNAN - Parking Des Arènes;2;18;TRUE;4.218446;43.732257
RELAIS LE MONT SAINT MICHEL;8;50;False;-1.32577;48.584798
VINCENNES - Marigny;4;3.7;false;2.4395530223846436;48.84538650512695
SAINT LON LES MINES - PARKING SUPERETTE;4;43000;false;-1.125996;43.613544
Metropolis - Express - Sevran - Roger le Maner;1;50;false;2.528189;48.939106
"Le Bourget-Du-Lac; Allée lac d'Aiguebellette";2;22;false;5.868916;45.645002
PARIS - Fremicourt;2;7;false;2.2971699237823486;48.84740447998047
"Dompierre-sur-Besbre; Percières";2;44;false;3.68414;46.5176
OuestCharge - Diva Sp - Saint-Jean-des-Mauvrets - Almand;2;22.00;false;-0.458562;47.401183
Vannes - Rue Daniel Gilard;2;18;false;-2.76399;47.63785
DRANCY - Rue Saint Stenay;6;7.4;TRUE;2.4186506;48.9183935
Leclerc Express Labouheyre;1;22;true;-0.926388;44.20274
CACHAN - Rue Francois Delage;2;3.7;false;2.3371200561523438;48.79267883300781
CONDAT SUR TRINCOU - MADEMOISELLE DESSERT - PARKING DU PERSONNEL - ARRIERE;2;22000;false;0.703903;45.36301
DEGAGNAC - Garage;2;36.0;false;1.3125159740447998;44.664791107177734
MORLAIX-PLACE DU POULIET;2;22000;false;-3.817576;48.575111
Intermarché Condom;3;43;false;0.3773208;43.9592681
Nissan Arles;2;22.08;false;4.641139;43.664294
PLACE DE LA GARE - GARCHES;4;7;FALSE;2.186172;48.838071
ERQUINGHEM-LE-SEC - Rue de la Gare;2;18;TRUE;2.928452;50.61517
LES TERRES DE GRAVES SUD;2;50;False;-0.436995;44.645735
OuestCharge - Diva Sp - Ecouflant - Vieille Maine;2;22;false;-0.528013;47.52875
NIMES - Chemin Du Mas De Vignolles;2;22.0;false;4.362858772277832;43.817142486572266
CANET EN ROUSSILLON - Rue De Suisse;2;22.0;false;3.0314650535583496;42.69575119018555
BENODET-AVENUE DE LA MER;2;22000;false;-4.106747;47.87693
AIRE DE LALLIER DOYET;1;54000;false;2.800955;46.355543
La Carabasse - Vias sur Mer;6;24.00;false;3.418515;43.298097
VIEUX-MESNIL - Rue de Boussières;2;22.0;false;3.861772060394287;50.25250244140625
CELLES SUR BELLE - Avenue De Niort;2;3.7;false;0.2237440049648285;46.267879486083984
Paris | Rue Chardon Lagache 2;3;22;False;2.268339;48.84676
VIC LA GARDIOLE - Plan De La Cure;2;22;false;3.797994375228882;43.49128341674805
SAINT BAUZILE - ROUFFIAC - Parking Communauté de Communes;2;18;TRUE;3.496259;44.47783
RELAIS MACON LA SALLE;16;175;False;4.865283;46.418606
LAON - Centre Hospitalier;6;7;TRUE;3.610191;49.563637
"Aix-En-Provence; Rue du Dr Lucien Cartotto";2;22;false;5.435907;43.515683
GAZERAN - MAIRIE;2;22000;false;1.774694;48.6362
OuestCharge - Diva Sp - Missillac - Ville;2;22;false;-2.159951;47.482992
ARAGNOUET - PIAU ENGALY;2;22;TRUE;0.161238;42.785202
BOULOGNE-SUR-MER - Boulevard Napoléon;2;22;TRUE;1.5979;50.7222894
Smarves;2;18;false;0.35019;46.51127
Paris | Avenue Paul Doumer 72;6;7;False;2.278694;48.859756
Volvo Le Mans;14;11.04;false;0.173237;47.974003
ALBI - Allee Du Lude;2;22;TRUE;2.14967;43.9218
GUIMAEC-HENT SANT FIEK;2;22000;false;-3.709654;48.667439
FRESNES-SUR-ESCAUT - Place Vaillant Couturier;2;18;TRUE;3.579415;50.432755
LY201 - ANTOINE VOLLON;1;7000;false;4.827657;45.755746
ANSTAING - Rue Marie Curie;2;18;TRUE;3.190342;50.606251
"Monnaie; Tours Longue vue; Aire de service";2;50;false;0.77562629;47.47549395
Crach - Parking Saint Thuriau;1;15;false;-3.00082862377166;47.6173830049512
REIMS - Rue Edouard Mignot;2;0;false;4.0208545;49.2604389
NIMES - Avenue Robert Bompard;2;22.0;false;4.394504070281982;43.834228515625
"Bayeux; Boulevard Maréchal Leclerc";2;50;false;-0.706692;49.270863
Metropolis - Citadine - Villepinte - Hôtel de Ville;1;22.00;false;2.534704;48.963427
PEZENS - Avenue De L'Occitanie;2;22.0;false;2.268944501876831;43.25386047363281
Les Bains de Docks - LE HAVRE;3;60;false;0.12882767066976641;49.487331285074724
VILLEREAL - BOULEVARD ALPHONSE DE POITIERS;2;22000;false;0.741111;44.638332
SAINT CHELY D'APCHER - Pontet;2;18.0;false;3.273261070251465;44.802879333496094
ROQUEBRUNE CAP MARTIN - Avenue De La Paix;2;22.0;false;7.479481220245361;43.76015090942383
IBIS AIX EN PROVENCE;4;22;false;5.465756;43.512302
CASTRES - HOPITAL - Centre Hospitalier - Parking;2;50;TRUE;2.262799;43.56672
Citroën Saint Omer;5;22.08;false;2.229362;50.759285
PORT-LA-NOUVELLE - Rue Paul Trilles;2;3.7;false;3.051002025604248;43.142822265625
Aire de Pont Val de Saône;4;300;false;5.333594;47.186229
SIGEIF - 9 RUE ANTOINE VOLLON PARKING DE LA GARE - BESSANCOURT;1;22000;false;2.20896;49.0369
ORNAISONS - Avenue De Saint-Marc;2;3.7;false;2.8333210945129395;43.1811637878418
"Magland; Parking de la Bézière";2;22;false;6.6210576;46.0200208
SIEG63 - ePremium - Combronde - Europe;4;50;false;3.087534;45.993258
OuestCharge - Diva Sp - Jallais - Combattants;2;22.00;false;-0.868405;47.198261
SIEG63 - ePremium - Montpeyroux - Parking Entree;2;22;false;3.2003302;45.6245733
NORDAUSQUES - Rue de la mairie;2;22.0;false;2.0803799629211426;50.81825637817383
ByMyCar Volkswagen Rillieux la Pape;3;200.00;false;4.876059;45.809765
SAINT PAUL DE FENOUILLET - Avenue Jean Moulin;2;22.0;false;2.504347085952759;42.8104362487793
PARKING FLOREAL;1;12;false;7.1;43.72
Paris | Rue du Bac 142;5;7;False;2.3237967;48.85082
"Pers-Jussy; Route De Reignier";2;22;false;6.26369449;46.117427
NOMADE BREWERY - Genas - 22kW AC;1;22.0;false;4.9849957;45.7312637
900092;2;22.0;false;0.922083;49.290671
AIRE DE BEZIERS MONTBLANC NORD;1;50000;false;3.344201;43.361123
VIRIAT - Place De La Mairie;2;3.7;false;5.217322826385498;46.253273010253906
OuestCharge - Quick Charger - Challans - Nantes;1;50;false;-1.864479;46.861111
QUETTEHOU - Parking Halle au Grain;2;22;false;-1.3036013;49.5938654
MIREVAL - Chemin des Amouriés - Parking Halle des Sports;2;22;false;3.799119472503662;43.5090446472168
BEZIERS - Rue de l'école des Andélys;2;22;false;3.224436044692993;43.34751510620117
OuestCharge - E-Twin - Saint-Jean-de-Monts - Novembre 1918;2;22;false;-2.06249;46.79406
CARCASSONNE  - Avenue Claude Bernard;2;22.0;false;2.3488800525665283;43.228309631347656
"Reventin Vaugris; Parking du Gymnase";2;44;false;4.83469;45.473
SIGEIF - 48  RUE JEAN JAURES - PUTEAUX;2;22000;false;2.245622;48.884208
Chauvigny gymnase Lathus;2;18;false;0.64261;46.56539
"La Breole Ubaye Serre Poncon; Route de Boneis";2;22;false;6.29439297;44.4571429
ByMyCar Bmw Mini Marne la Vallée;24;22.08;false;2.672066;48.860358
BEUVRY - Ruelle de la Place;2;22.0;false;2.682612895965576;50.52105712890625
Lussac les chateaux;1;50;false;0.72518;46.40225
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;1;7000;false;2.249567;48.906326
SALLES-ARBUISSONNAS-EN-BEAUJOLAIS - PARKING DE LA VOUTE;2;22000;false;4.634883;46.040888
COLOMIERS - Allée du Roussillon;2;22.0;false;1.3364180326461792;43.61063766479492
Volkswagen Saint Omer;4;22.08;false;-3.375787;47.735083
NAY - PLACE DU 8 MAI 1945;2;22000;false;-0.260889;43.178398
GSVI Marseille;4;50.00;false;5.230797;43.418722
"La Garde; Borne rapide PK ENTREE AFUZI";2;50;false;6.03717;43.142403
OuestCharge - Diva Sp - Martigne-Briand - Cousin;2;22;false;-0.429762;47.235004
LANGLADE - Chemin Des Aires;2;18;TRUE;4.246723;43.805101
JURANCON  - RUE LOUIS BARTHOU;2;22000;false;-0.391359;43.285931
LES ALLUETS-LE-ROI - Rue Saint Pierre;2;3.7;false;1.9189529418945312;48.91340637207031
Plainfaing;2;25;false;7.01;48.17
Centre Auto;4;22;false;-60.99128;14.612948
Meucon - Route de Vannes;2;18;false;-2.763716;47.716287
"Montsegur-Sur-Lauzon; Avenue Saint Jean";2;22;false;4.85676;44.36141
"Aurons; Route de Pelissane";2;22;false;5.156308;43.663796
OuestCharge - E-Twin - La Faute-Sur-Mer - Mairie;2;22.00;false;-1.321756;46.330966
VILLETTE D'ANTHON - Rue Des Acacias;8;7.0;false;5.1119160652160645;45.80337905883789
Renault Varennes-sur-Seine;2;22.08;false;2.941745;48.372502
CRETEIL - Avenue Foch;2;7;false;2.4372060298919678;48.780250549316406
METZ - Boulevard Maginot;2;3.4;false;6.18408203125;49.11433029174805
DOUVRIN  - rue Marcel Cabiddu;2;3.7;false;2.84602689743042;50.510719299316406
"Annecy; Parc des sports";8;22;false;6.11669;45.91755
6 RUE DE RHEINFELD 67100 STRASBOURG;3;22;0;7.785218;48.523229
Parking FLYOPS;4;22;false;-0.6822308312133751;44.83887410485574
FXM;1;7;1;3.166771;50.693723
Toyota - Périgueux - 22kW AC;1;22.00;false;0.7461104;45.17941688
PUILAURENS - Parking Du Château;2;18;TRUE;2.295556;42.8038889
CHAMPIGNY-SUR-MARNE - Boulevard De Stalingrad;4;22;false;2.495155096054077;48.826080322265625
52 RUE DU GUÉ LAMBERT Hôtel Kyriad Direct Sai;6;22;0;-2.76491;48.49415
Auray - Parking Kériolet;2;18;false;-2.98203;47.668615
SAINT MARTIN DE RE - RUE DU PERE IGNACE;2;43000;false;-1.367359;46.200984
"Caen; Rue des Acadiens";2;22;false;-0.380302;49.204082
